group,n,true_noise,mean_1mp,p90_1mp,mean_ent,cl_mean,cl_p90,C_proj,out_mass,Cproj_kappa
Allegro > Business and Services > Industry > Indoor Furnishing,728,0.5892857142857143,0.6101428270339966,0.9998891949653625,3.1590569019317627,-0.24849797785282135,0.42167091369628906,0.22725431415745173,0.5857979313030348,0.19874567041354183
"Allegro > Fashion > Clothing, Shoes, Accessories > Wedding Ceremony and Wedding Party",718,0.26740947075208915,0.9000627398490906,0.999513566493988,4.127878189086914,0.16914112865924835,0.6540893316268921,0.14124008097225238,0.824354641865887,0.11131296581920039
Allegro > Kids > School Supplies > Stationery,717,0.11436541143654114,0.6569451689720154,0.9971210360527039,3.187037706375122,-0.14633125066757202,0.38676896691322327,0.06168385827000491,0.6031175257438064,0.039367665630712846
Allegro > Business and Services > Office and advertising > Stationery,711,0.18424753867791843,0.658781886100769,0.9969654083251953,3.3764944076538086,-0.1514371782541275,0.35931396484375,0.057849744597245206,0.507592450382002,0.03056783770419636
Allegro > Culture and Entertainment > Books and Comics > Young Adult,709,0.04936530324400564,0.8787512183189392,0.9981273412704468,2.8737964630126953,0.18937750160694122,0.5155395269393921,0.014297512834255092,0.8770269432088047,0.014297512833685149
Allegro > Electronics > Computers > Portable Disks and Memory,696,0.07902298850574713,0.39169880747795105,0.982208251953125,1.8343056440353394,-0.47766217589378357,0.2115631103515625,0.03684164853605805,0.21745259391850436,0.026388242508307954
Allegro > Automotive > Tires and Rims > Accessories,686,0.007288629737609329,0.4736339747905731,0.9852676391601562,2.381408214569092,-0.3842955529689789,0.21415561437606812,0.033480042308178,0.401911364265503,0.01673644845870106
Allegro > Electronics > Computers > Tablets,676,0.16420118343195267,0.36318469047546387,0.9908905029296875,1.4097331762313843,-0.4654048979282379,0.498870849609375,0.01117696456231735,0.3069718809875511,0.01117696456175513
Allegro > Home and Garden > Construction Work and Equipment > Windows and Window Sills,675,0.6088888888888889,0.5629550814628601,0.9988037347793579,3.1530895233154297,-0.3110407888889313,0.26059168577194214,0.056924978259639804,0.48969099830698093,0.02750993962475942
"Allegro > Kids > Events, Parties > Costumes",662,0.18126888217522658,0.5869494676589966,0.9975787997245789,2.2880032062530518,-0.18554949760437012,0.43156081438064575,0.027294144925184012,0.4135074330060503,0.018156172672795977
Allegro > Home and Garden > Tools > Power Tools Parts,659,0.025796661608497723,0.7815132141113281,0.9987762570381165,3.6444623470306396,-0.0025855659041553736,0.4366920590400696,0.11868532928130654,0.7501461240879863,0.11868532926356465
Allegro > Kids > Clothing > Baby Clothing,656,0.1402439024390244,0.3016418218612671,0.9777297973632812,1.336553692817688,-0.5883098840713501,0.2420806884765625,0.042058487395069705,0.259878216356766,0.04205848739148644
Allegro > Kids > Toys > Arts and Crafts,656,0.16920731707317074,0.7393536567687988,0.999049186706543,3.635734796524048,-0.05621902644634247,0.45404052734375,0.05341826877847704,0.7157436951813174,0.03997964626654699
Allegro > Home and Garden > Garden > Garden Architecture,650,0.12615384615384614,0.9161112904548645,0.9991014003753662,4.801590919494629,0.10644322633743286,0.45163747668266296,0.06617543672835732,0.8380030648524944,0.03184145371347445
Allegro > Automotive > Garage Tools and Equipment > Bodywork and painting,644,0.2096273291925466,0.7002164721488953,0.9997500777244568,4.043093204498291,-0.1762232780456543,0.3071162700653076,0.19414645021979973,0.6757892422054126,0.1845834241335655
Allegro > Kids > School Supplies > Art Supplies,624,0.14903846153846154,0.6693865656852722,0.9981301426887512,3.7672009468078613,-0.18336834013462067,0.24496817588806152,0.06313746020929759,0.6202265090094163,0.041873292792141706
Allegro > Automotive > Car Parts > Fuel system,608,0.06907894736842106,0.48741722106933594,0.998410701751709,2.3373982906341553,-0.37439069151878357,0.38157349824905396,0.09374773821591227,0.4316619900300315,0.09374773820444553
Allegro > Home and Garden > Garden > Pots and Containers,603,0.02155887230514096,0.546485424041748,0.9986203908920288,2.514277935028076,-0.277514785528183,0.3621442914009094,0.07678285648153522,0.4518217650021289,0.07678285647439334
Allegro > Home and Garden > Furniture > Hallway,602,0.07641196013289037,0.5842588543891907,0.9913123846054077,2.5253260135650635,-0.18446512520313263,0.6318227648735046,0.05420273618068221,0.5293631386321249,0.036265302425104985
Allegro > Beauty > Make-up > Eyes,595,0.14789915966386555,0.7720111012458801,0.9995023012161255,3.510812759399414,0.048998843878507614,0.5142822265625,0.10551209063892752,0.7127605005472648,0.06306052307600957
Allegro > Automotive > Garage Tools and Equipment > Garage Equipment,584,0.21404109589041095,0.9582788944244385,0.9998642802238464,5.040450572967529,0.16799354553222656,0.5408881902694702,0.18713140859402563,0.9248703196644783,0.11364794772076785
Allegro > Culture and Entertainment > Books and Comics > Comics,553,0.06148282097649186,0.9673704504966736,0.9991893768310547,3.397782325744629,0.2407810389995575,0.4676213264465332,0.0164519797278605,0.9019148255989737,0.009422217510997274
Allegro > Home and Garden > Furniture > Bathroom and Toilet,552,0.19927536231884058,0.4722568690776825,0.992190957069397,1.7196671962738037,-0.28484782576560974,0.5205175280570984,0.05951243899945631,0.30495529427476553,0.05951243899486755
Allegro > Electronics > Photography > Photo Accessories,551,0.12522686025408347,0.7756592035293579,0.9998425245285034,4.148850440979004,-0.05016148090362549,0.43450164794921875,0.19901332071424618,0.7427343306437595,0.11857442386675536
Allegro > Home and Garden > Equipment > Towels,546,0.45054945054945056,0.5197664499282837,0.9636077880859375,2.1956875324249268,-0.26906806230545044,0.2405223548412323,0.013273093259667622,0.2640575213091714,0.00499560902746986
Allegro > Automotive > Motorcycle Parts and Equipment > Clothes,545,0.025688073394495414,0.5813004970550537,0.9990979433059692,2.4504425525665283,-0.20727545022964478,0.5266174077987671,0.11907668050167267,0.5635643726095148,0.08725389947868085
"Allegro > Fashion > Clothing, Shoes, Accessories > Men's Underwear",540,0.04814814814814815,0.5499146580696106,0.9933971166610718,1.9135931730270386,-0.16692601144313812,0.6624341607093811,0.06099002132028884,0.5425454093350304,0.0461726822310422
"Allegro > Culture and Entertainment > Books and Comics > Law, Administration",536,0.6063432835820896,0.6482675075531006,0.9985055923461914,2.499478578567505,-0.1377457231283188,0.5058872699737549,0.012770396322768725,0.5499902753465211,0.012770396322126353
Allegro > Collections and Art > Antiques and Art > Painting,530,0.7603773584905661,0.8055811524391174,0.999051570892334,2.887578248977661,0.11629784107208252,0.6838210821151733,0.025770891855803776,0.3961640341101953,0.020575690014751607
Allegro > Culture and Entertainment > Books and Comics > CD Audiobooks,522,0.01532567049808429,0.871428370475769,0.9997206926345825,2.9948508739471436,0.14772722125053406,0.4517333507537842,0.0569827771798551,0.5300893968549267,0.03723772616170774
Allegro > Automotive > Machine and Other Vehicles Parts > For Trailers and Semi-Trailers,519,0.279383429672447,0.807654082775116,0.9999208450317383,3.81577467918396,0.03438105806708336,0.6418512463569641,0.22447953866562556,0.7551986522297869,0.22447953863355954
Allegro > Business and Services > Office and advertising > Advertising,518,0.3359073359073359,0.9314743876457214,0.9998292326927185,3.8475935459136963,0.2562302052974701,0.6999137997627258,0.14629041941001622,0.9101773292171449,0.09172390723559563
Allegro > Automotive > Car Care Products > Repair and protection supplies,516,0.26744186046511625,0.9456112384796143,0.9997724294662476,5.441659450531006,0.10067271441221237,0.3524186611175537,0.1250719017873465,0.876724913947342,0.12169350647599313
Allegro > Beauty > Fragrance > Fragrances for men,513,0.056530214424951264,0.6180844902992249,0.9854949712753296,2.258847951889038,-0.07800618559122086,0.6109374761581421,0.03944135346506267,0.4922807827795226,0.03944135346235413
Allegro > Fashion > Jewelry and Watches > Hair Ornaments,513,0.021442495126705652,0.4676836431026459,0.9797332882881165,2.60202956199646,-0.4225221872329712,0.19023437798023224,0.012855543649781975,0.3812437946336311,0.006432054306072306
Allegro > Home and Garden > Construction Work and Equipment > Floors,511,0.25048923679060664,0.7133655548095703,0.9995207786560059,4.252530097961426,-0.17360953986644745,0.23582077026367188,0.127278118752935,0.6873866755901717,0.09259151342743975
Allegro > Home and Garden > Lighting > Lighting Accessories and Fixtures,510,0.3862745098039216,0.8273820281028748,0.9982351064682007,3.4215245246887207,0.10697443038225174,0.5344993472099304,0.05401753790962873,0.723721243353451,0.032770051685283
Allegro > Automotive > Car Equipment and Accessories > Car Gadgets,504,0.041666666666666664,0.6773161292076111,0.9994097352027893,3.0390310287475586,-0.1021580845117569,0.46730804443359375,0.09157620064417449,0.6644049555299774,0.07947411105348674
Allegro > Beauty > Manicure and pedicure > Accessories and tools,498,0.18875502008032127,0.6564773321151733,0.9996131658554077,3.960012435913086,-0.23122093081474304,0.2513963580131531,0.1120609785765076,0.6081879525538908,0.07678620788240005
"Allegro > Supermarket > Groceries > Sweets, Snacks, Desserts",493,0.22515212981744423,0.9714332818984985,0.9998376965522766,5.607800006866455,0.08353676646947861,0.21213111281394958,0.08917164989166262,0.8721225391053283,0.06018606399895892
Allegro > Collections and Art > Handmade > Decoupage,491,0.20162932790224034,0.9179067015647888,0.9996652603149414,3.996560573577881,0.19457651674747467,0.6647682189941406,0.16159406771645823,0.8895991559912376,0.139589141830742
"Allegro > Electronics > Audio, Video and Household Appliances > Home Audio",488,0.1762295081967213,0.9904494881629944,0.9999240636825562,5.848515033721924,0.11224272847175598,0.28967761993408203,0.09970765017167774,0.9577224949588541,0.052948151969035906
Allegro > Collections and Art > Handmade > Scrapbooking,488,0.2766393442622951,0.7942153215408325,0.9994906783103943,4.164198875427246,-0.033345188945531845,0.39160576462745667,0.1970862652136216,0.7793438736288274,0.1970862651854686
Allegro > Sports and Travel > Gym and Fitness > Supplements and Nutrients,487,0.4024640657084189,0.809823751449585,0.9980453252792358,4.019376277923584,-0.009536425583064556,0.3366455137729645,0.09804683210967816,0.6856625946640235,0.07700975349870007
Allegro > Sports and Travel > Fishing > Lures,484,0.008264462809917356,0.47119882702827454,0.996548056602478,2.901637554168701,-0.45810380578041077,0.10943541675806046,0.03833585687133875,0.45348101349408965,0.03833585686941039
Allegro > Home and Garden > Construction Work and Equipment > Fireplaces and Accessories,480,0.052083333333333336,0.540524423122406,0.9996464848518372,3.3848440647125244,-0.38831692934036255,0.15332148969173431,0.1575640323359459,0.5259657264997561,0.15756403231667346
Allegro > Home and Garden > Furniture > Workshop,475,0.26526315789473687,0.621701180934906,0.9868270754814148,2.3742942810058594,-0.1130014955997467,0.4423584043979645,0.040810381636918865,0.5334273350866218,0.02905994216091276
"Allegro > Electronics > Audio, Video and Household Appliances > Power Supply",472,0.15889830508474576,0.6372213959693909,0.9860221743583679,3.072593927383423,-0.18686802685260773,0.2683044373989105,0.04645502964172152,0.5356856494889422,0.036465427968323104
Allegro > Automotive > Car Equipment and Accessories > Automotive Electronics,470,0.03829787234042553,0.9051336646080017,0.999402642250061,4.334136009216309,0.16290700435638428,0.6902107000350952,0.03638176888863337,0.8745254307351213,0.029766541215147452
Allegro > Culture and Entertainment > Books and Comics > Foreign Language Learning,466,0.03982300884955752,0.8918242454528809,0.9995887279510498,3.655862808227539,0.14265520870685577,0.4631640911102295,0.04375870307855664,0.7473707610957101,0.030734902896564387
Allegro > Culture and Entertainment > Games > Console Games,464,0.2478448275862069,0.8629554510116577,0.9997475743293762,4.7354021072387695,-0.0020439790096133947,0.21922454237937927,0.08882341121513598,0.5637231920042942,0.05763420099563253
Allegro > Home and Garden > Construction Work and Equipment > Air Conditioning and Ventilation,459,0.19607843137254902,0.69746333360672,0.9988983273506165,3.7693068981170654,-0.132979616522789,0.28043144941329956,0.08710701861595993,0.6483550562578089,0.06077807983033678
Allegro > Sports and Travel > Travel > Backpacks,454,0.07488986784140969,0.6474561095237732,0.9974296689033508,1.8355357646942139,0.02747422270476818,0.7688629031181335,0.03174839002139314,0.5784791315442139,0.031748390019212896
Allegro > Beauty > Make-up > Face,451,0.017738359201773836,0.5793337821960449,0.9976081848144531,2.9568893909454346,-0.28321999311447144,0.4186515808105469,0.12513939818133216,0.5326412690188034,0.08681270098870499
Allegro > Culture and Entertainment > Books and Comics > Cookbooks,448,0.26785714285714285,0.9222733378410339,0.999131977558136,3.82147479057312,0.17297254502773285,0.5478599667549133,0.027098197595548476,0.8281312325437155,0.027098197593459047
Allegro > Business and Services > Office and advertising > Office supplies,440,0.1431818181818182,0.8981297016143799,0.9996739029884338,5.021810054779053,0.06428802758455276,0.34006255865097046,0.14784836651328945,0.8823460791598666,0.07813377135665954
"Allegro > Culture and Entertainment > Books and Comics > IT, Internet",434,0.5460829493087558,0.7753782272338867,0.9993716478347778,3.4427506923675537,-0.027016405016183853,0.3896372318267822,0.03405824130898632,0.7205447367808786,0.03003239723465824
Allegro > Business and Services > Office and advertising > Packing and shipping,430,0.24186046511627907,0.7654713988304138,0.9995927214622498,4.390116214752197,-0.08148960024118423,0.3155059814453125,0.15257663411123684,0.7053911096827928,0.1109461982355546
Allegro > Automotive > Car Parts > Exhaust system,422,0.02843601895734597,0.45652177929878235,0.9844856262207031,2.1455588340759277,-0.3849794566631317,0.3061157166957855,0.009848483204222302,0.40348016424766653,0.004284117108865708
Allegro > Beauty > Care > Shaving and hair removal,412,0.12378640776699029,0.9679984450340271,0.9998202323913574,5.123090744018555,0.16616180539131165,0.4811214208602905,0.16685185447524814,0.9385360540116875,0.13896647760565328
Allegro > Kids > Toys > Anti-stress,412,0.0048543689320388345,0.21269498765468597,0.9629364013671875,1.101884365081787,-0.7275171279907227,0.10152168571949005,0.010776302553533842,0.1856482286476394,0.010776302553104265
"Allegro > Electronics > Audio, Video and Household Appliances > Car Audio Equipment",411,0.021897810218978103,0.6155014038085938,0.99884033203125,2.994983434677124,-0.15618495643138885,0.4954833984375,0.05621083157471578,0.44613892782633613,0.05621083156823859
Allegro > Fashion > Jewelry and Watches > Accessories for Watches,408,0.23529411764705882,0.4975111782550812,0.9971914291381836,2.3812053203582764,-0.3437801003456116,0.457000732421875,0.032785482774053486,0.46824825175252616,0.032785482771525536
Allegro > Collections and Art > Antiques and Art > Art Supplies,405,0.36790123456790125,0.9386610984802246,0.999863862991333,4.396175861358643,0.20905615389347076,0.5902130007743835,0.16012320886300693,0.8933586364910926,0.13925110615518657
Allegro > Home and Garden > Construction Work and Equipment > Roofs,401,0.3541147132169576,0.8647530674934387,0.9998782277107239,4.016141891479492,0.08744151890277863,0.45648783445358276,0.27689893182393976,0.8567505145905321,0.2768989317920326
Allegro > Collections and Art > Collections > Tobacco Accessories,393,0.6717557251908397,0.5291934609413147,0.999809980392456,3.1871583461761475,-0.3749324381351471,0.20419108867645264,0.16815263661939525,0.4743589887788884,0.1502489690974033
Allegro > Home and Garden > Garden > Fertilizers and Chemicals,387,0.13178294573643412,0.6887322664260864,0.9988119006156921,4.006217956542969,-0.20983195304870605,0.24841301143169403,0.13120781359874506,0.6465566226062233,0.13120781358973468
Allegro > Home and Garden > Garden > Swimming Pools and Accessories,379,0.3562005277044855,0.7943893074989319,0.9996270537376404,4.989373207092285,-0.09912020713090897,0.27482375502586365,0.22633687322996238,0.7407393924164583,0.1815091291668761
Allegro > Automotive > Motorcycle Parts and Equipment > Helmets and accessories,370,0.005405405405405406,0.12831342220306396,0.3655761778354645,0.8661819696426392,-0.8449854850769043,-0.5515197515487671,0.007749482815406251,0.12536198609584082,0.007749482815097332
Allegro > Supermarket > Pet Supplies > Rodents and Rabbits,359,0.1392757660167131,0.8168700337409973,0.9996466636657715,4.493034362792969,-0.04997316002845764,0.2861202359199524,0.23842738904630217,0.7948686439014743,0.238427389020552
Allegro > Kids > Toys > Home Appliances,358,0.07262569832402235,0.7723503112792969,0.9997346997261047,4.342679977416992,-0.08401241898536682,0.394092321395874,0.17387274648215245,0.7279074793088369,0.1646950427438559
Allegro > Kids > Bicycles and Vehicles > Electric Vehicles,357,0.07563025210084033,0.6038174033164978,0.9995627999305725,3.1258726119995117,-0.2508455216884613,0.40158557891845703,0.12953243790577368,0.5298628997402031,0.1295324378927423
Allegro > Beauty > Professional salon equipment > Hair Salons,356,0.042134831460674156,0.8075960278511047,0.9993700981140137,4.467347145080566,-0.013272025622427464,0.5257797241210938,0.1635919814309289,0.73561635814356,0.12693755794181016
Allegro > Kids > Kids' Room > Furniture,353,0.20396600566572237,0.6777520775794983,0.999009907245636,3.243769884109497,-0.1174049898982048,0.5413802862167358,0.1611197855424548,0.6613815038467601,0.11244954326789125
"Allegro > Electronics > Audio, Video and Household Appliances > Built-in Appliances",345,0.2289855072463768,0.7594560384750366,0.999095618724823,4.240732669830322,-0.08075454086065292,0.3546249270439148,0.2078025425673195,0.7429941536723703,0.14355965106062793
Allegro > Automotive > Motorcycle Parts and Equipment > Motorcycle Equipment and Accessories,336,0.09226190476190477,0.8234474658966064,0.9996081590652466,4.031044960021973,0.04076967388391495,0.5297966003417969,0.14084585454582707,0.7789887718501545,0.10156436299182638
"Allegro > Sports and Travel > Sports Electronics > Smartwatches, Smartbands",334,0.5359281437125748,0.6771494150161743,0.9785400629043579,1.9002374410629272,0.05943041294813156,0.61419677734375,0.0123971494401406,0.6134560607864471,0.012397149439646411
Allegro > Home and Garden > Equipment > Smart Home,330,0.5,0.9166957139968872,0.9995493292808533,4.4185566902160645,0.1402769684791565,0.5172017812728882,0.03990532211157411,0.8788133012525963,0.03990532210849718
Allegro > Supermarket > Groceries > Tea and Infusions,330,0.15757575757575756,0.8826321959495544,0.999428391456604,4.72438907623291,0.052879709750413895,0.25258463621139526,0.06089239208420527,0.5926333084250941,0.035585894074436235
Allegro > Collections and Art > Handmade > Jewelry - Intermediate Products,329,0.44984802431610943,0.6417279243469238,0.9997013211250305,3.2821240425109863,-0.18246765434741974,0.5000435709953308,0.21400848485651242,0.603099063537041,0.1954808989073237
Allegro > Automotive > Garage Tools and Equipment > Standardized parts,328,0.0975609756097561,0.7617605924606323,0.9996302127838135,3.949397325515747,-0.06802812218666077,0.41371870040893555,0.17318903826827542,0.7425469470823682,0.1731890382470918
Allegro > Supermarket > Groceries > Drinks and Accessories,328,0.42378048780487804,0.6874916553497314,0.999155580997467,4.336419105529785,-0.216619074344635,0.23710399866104126,0.12727698890007044,0.6019017665487965,0.12727698888823188
Allegro > Supermarket > Groceries > Spices and Herbs,327,0.0856269113149847,0.9196412563323975,0.9974781274795532,5.590299606323242,0.0001887487742351368,0.13420410454273224,0.04291949939493049,0.8547404694630101,0.03864924982866166
Allegro > Electronics > Computers > Laptops,325,0.19384615384615383,0.8019970655441284,0.9909378290176392,3.1668224334716797,0.02360379882156849,0.321572870016098,0.028296539848002525,0.3469910498765798,0.019072340498439276
Allegro > Kids > Toys > Skill Toys,324,0.05864197530864197,0.8240403532981873,0.9995889067649841,3.8191328048706055,0.01488384511321783,0.34549480676651,0.03696159447913685,0.808398045691443,0.0369615944765986
Allegro > Beauty > Care > Hand and foot care,322,0.13043478260869565,0.7558706402778625,0.9997832775115967,3.769103527069092,-0.05764942243695259,0.43929335474967957,0.19685664388006674,0.7246645646435874,0.19685664385738288
Allegro > Sports and Travel > Gym and Fitness > Clothes,321,0.27102803738317754,0.7581871151924133,0.9982089996337891,2.150912046432495,0.1676035374403,0.946563720703125,0.13263723885302997,0.7428914070872132,0.08390306978418156
Allegro > Supermarket > Groceries > Coffee,321,0.13707165109034267,0.6852812170982361,0.9994592666625977,3.5813870429992676,-0.12445985525846481,0.37034469842910767,0.16796633498094268,0.5057927058121869,0.1402667573940784
Allegro > Kids > Clothing > Pants,321,0.006230529595015576,0.45534664392471313,0.94610595703125,1.568190336227417,-0.31038159132003784,0.506103515625,0.002457789612498638,0.2582411177433168,0.0011327627657618247
Allegro > Culture and Entertainment > Movies > Blu-ray,318,0.04716981132075472,0.8897829651832581,0.9980201721191406,3.595473527908325,0.08907750993967056,0.21475830674171448,0.005359788045612707,0.3257877551159768,0.00253968588418775
Allegro > Home and Garden > Lighting > Outdoor lighting,315,0.32063492063492066,0.8431001901626587,0.9987884759902954,2.932873487472534,0.1785438358783722,0.6155321002006531,0.1135286972361772,0.7327527638465638,0.11352869722561744
Allegro > Home and Garden > Construction Work and Equipment > Kitchen,312,0.10576923076923077,0.4965956211090088,0.9994858503341675,2.6991047859191895,-0.38768479228019714,0.284867525100708,0.07040758467094672,0.4644306357472371,0.030180341093727067
Allegro > Home and Garden > Tools > Measuring Instruments,301,0.09302325581395349,0.7210037112236023,0.9990944862365723,4.61040735244751,-0.18006044626235962,0.18896484375,0.14498435356358766,0.6822016872836902,0.06680830468967268
Allegro > Sports and Travel > Other Sports and Leisure > Horse Riding,298,0.5,0.5816369652748108,0.999882698059082,2.8998379707336426,-0.27496954798698425,0.4244510531425476,0.24008903383984037,0.5563668992695392,0.24008903381217483
Allegro > Sports and Travel > Bicycles and Accessories > Clothes,294,0.030612244897959183,0.7117571234703064,0.9984552264213562,3.1108782291412354,-0.05019601806998253,0.6636031866073608,0.06391911916557462,0.6358534900509581,0.04291336318373789
"Allegro > Electronics > Audio, Video and Household Appliances > Portable Audio Equipment",293,0.06484641638225255,0.6076557636260986,0.9985828399658203,3.2693991661071777,-0.23107129335403442,0.37217408418655396,0.1224422186898907,0.5550296994199524,0.12244221867945897
Allegro > Home and Garden > Garden > Grilling,293,0.23208191126279865,0.9606544971466064,0.9998254776000977,6.03477144241333,0.061891209334135056,0.193135067820549,0.13282081875842303,0.9116660559950428,0.08826703514375997
Allegro > Electronics > Photography > Camera Power Supply,291,0.01718213058419244,0.5490158200263977,0.9943351745605469,2.350731611251831,-0.24023358523845673,0.4376974105834961,0.03618551324207042,0.4519363414380968,0.03618551323990672
Allegro > Automotive > Car Care Products > Engine oils,288,0.0798611111111111,0.499287486076355,0.9586273431777954,1.9571787118911743,-0.2548525333404541,0.31787109375,0.0112814428340035,0.22490995191037655,0.00533811197211301
Allegro > Business and Services > Office and advertising > Office furniture,288,0.06597222222222222,0.8611888885498047,0.9996890425682068,3.7096524238586426,0.12728634476661682,0.425201416015625,0.1299257830750214,0.8362091796265708,0.10941346973637335
Allegro > Fashion > Jewelry and Watches > Men's Jewelry,288,0.1736111111111111,0.5368418097496033,0.9920623898506165,1.9046415090560913,-0.17428982257843018,0.79803466796875,0.03197649392350817,0.5253772812171115,0.01766174672638826
Allegro > Business and Services > Office and advertising > Presentation equipment,283,0.7243816254416962,0.3038283884525299,0.9992698431015015,1.7279468774795532,-0.6108141541481018,0.12849321961402893,0.06978555798863732,0.2772072736871537,0.06978555798446451
Allegro > Home and Garden > Tools > Cleaning Equipment,282,0.425531914893617,0.9018224477767944,0.9990710616111755,4.343020439147949,0.1415470540523529,0.505810558795929,0.09369296282877114,0.8709414804235418,0.07435427681102197
Allegro > Home and Garden > Tools > Tool Organization and Storage,279,0.21505376344086022,0.8811131119728088,0.999319851398468,4.806203365325928,0.04880356043577194,0.31754302978515625,0.10360940300049096,0.7882514803213031,0.08412479883451297
Allegro > Sports and Travel > Travel > Cooking,277,0.06859205776173286,0.9108229279518127,0.9994314312934875,4.92362117767334,0.09784358739852905,0.407846063375473,0.19230341496952275,0.8877216915361288,0.1325900218686509
"Allegro > Sports and Travel > Travel > Knives, Pocket Knives and Multi-Tools",276,0.5253623188405797,0.5587337613105774,0.9993867874145508,2.9733664989471436,-0.3063942790031433,0.2790188491344452,0.12743675325060957,0.5289565160654593,0.12743675324078346
Allegro > Home and Garden > Lighting > Smart Lighting,275,0.7927272727272727,0.37167808413505554,0.9958782196044922,1.5500954389572144,-0.4940296411514282,0.28321534395217896,0.01983185671450534,0.3712888754497875,0.01983185671371478
Allegro > Sports and Travel > Travel > Clothes,273,0.10989010989010989,0.9508834481239319,0.9996153712272644,2.906212329864502,0.3941652476787567,0.9549486041069031,0.10025214924752777,0.9373357926969563,0.08632173066101612
Allegro > Kids > Health and Hygiene > Care Products,265,0.28679245283018867,0.9771664142608643,0.9991734623908997,5.135366439819336,0.17093223333358765,0.4721786379814148,0.04258596509564955,0.9275161864622584,0.022741438966102954
Allegro > Home and Garden > Garden > Decorative Items,262,0.019083969465648856,0.9000316262245178,0.9998306632041931,4.661033630371094,0.08752038329839706,0.3776906430721283,0.26922217064823645,0.887697089264411,0.24634120379741417
Allegro > Automotive > Car Care Products > General fluids,262,0.07251908396946564,0.9046165943145752,0.9994606375694275,5.306935787200928,0.023551708087325096,0.21325740218162537,0.12884696547230579,0.8445643837215336,0.07753200634102864
Allegro > Supermarket > Groceries > Dry Goods,261,0.15708812260536398,0.9280251860618591,0.9981775283813477,5.2861552238464355,0.03750566020607948,0.185546875,0.08182518854183957,0.8822420497506971,0.08182518853360768
Allegro > Kids > Feeding > Utensils and Cutlery,261,0.09961685823754789,0.8975240588188171,0.9987564086914062,4.923779010772705,0.05763670429587364,0.309051513671875,0.06690335044192884,0.8782754035745087,0.06145698463569709
Allegro > Beauty > Make-up > Brushes and accessories,257,0.05058365758754864,0.5028668642044067,0.9934799075126648,2.9797120094299316,-0.39816057682037354,0.17418213188648224,0.050625828446500515,0.47625966712194656,0.03136108186766428
Allegro > Supermarket > Pet Supplies > Terrariums and Other,256,0.34765625,0.9340222477912903,0.9999107122421265,5.492452621459961,0.04829412326216698,0.23455286026000977,0.2639977531913855,0.9229328399524093,0.26399775315909463
Allegro > Culture and Entertainment > Musical Instruments > Guitars and Accessories,256,0.0859375,0.9339938163757324,0.9999344348907471,6.118816375732422,0.03735801577568054,0.22237607836723328,0.23863672113810064,0.8715706362854689,0.23863672109628056
"Allegro > Home and Garden > Equipment > Candles, Waxes, Oils and Accessories",256,0.50390625,0.5465086698532104,0.9996646642684937,2.3560471534729004,-0.2426385134458542,0.5398006439208984,0.1803605242317234,0.5363835853058845,0.1803605242163572
Allegro > Supermarket > Groceries > Healthy Foods,254,0.2637795275590551,0.9471133947372437,0.9997212290763855,5.165034770965576,0.10060298442840576,0.42064112424850464,0.14377575298091133,0.9263030640252932,0.14377575295847647
Allegro > Collections and Art > Collections > Numismatics,253,0.13438735177865613,0.9416366219520569,0.9996188879013062,5.800713539123535,0.04121800512075424,0.17551498115062714,0.13416545027057156,0.7731519770245306,0.07682720807598123
Allegro > Collections and Art > Collections > Alcohol Accessories,252,0.31746031746031744,0.9934478402137756,0.9999490976333618,5.969508171081543,0.11724566668272018,0.29187697172164917,0.13142579800893286,0.9827726171130226,0.10222068843748462
Allegro > Sports and Travel > Travel > Luggage,250,0.12,0.8781368136405945,0.999372124671936,4.27241325378418,0.10705022513866425,0.5334527492523193,0.1141618069665298,0.8217640266418458,0.09767161998358484
Allegro > Electronics > Computers > Microphones and Headphones,249,0.20080321285140562,0.6581592559814453,0.9920608401298523,2.432326555252075,-0.06932196766138077,0.6654113531112671,0.06094085275110188,0.5777408219724295,0.060940852748036456
Allegro > Business and Services > Industry > Agriculture,245,0.16326530612244897,0.9857257008552551,0.9999637007713318,5.570984363555908,0.13326752185821533,0.3215646743774414,0.25761810823506565,0.9809521127720269,0.2503726035257677
Allegro > Kids > School Supplies > Writing Supplies,243,0.0823045267489712,0.8736091256141663,0.9996771216392517,4.791579246520996,0.05229618772864342,0.3815801739692688,0.07374046616847835,0.8438524284971104,0.05962063214751141
Allegro > Home and Garden > Tools > Saws and Chainsaws,243,0.15637860082304528,0.869041919708252,0.9991731643676758,4.480549335479736,0.04712714999914169,0.30648040771484375,0.06836648128664762,0.7875459591547648,0.034775250158772454
"Allegro > Supermarket > Groceries > Dried Fruit, Nuts, Seeds",240,0.07916666666666666,0.852832019329071,0.998363196849823,4.862661838531494,-0.03557311370968819,0.143096923828125,0.04319582540311946,0.7429811472694079,0.02808862416638354
"Allegro > Culture and Entertainment > Books and Comics > Sport, Fitness",238,0.29411764705882354,0.9914386868476868,0.9999393224716187,3.766345739364624,0.27549979090690613,0.6205680966377258,0.07937790794372121,0.9850112377595501,0.07937790793514839
Allegro > Kids > Health and Hygiene > Diapers and Wipes,235,0.16170212765957448,0.771629810333252,0.9993003606796265,5.144113540649414,-0.15192537009716034,0.14452210068702698,0.06127152253929674,0.6196592904151754,0.056934565039305426
