W,D,H_pbar,C,kappa,score,group,n,true_noise_rate
0.18384731930971276,0.9527336135161704,1.1365809328258831,0.9999434968841261,0.8685593657143245,1.8684537862879662,65,119,0.025210084033613446
0.655330745204275,1.557723518524332,2.213054263728607,0.9995722765074408,0.744110829283277,1.7433648321079658,67,310,0.19032258064516128
0.34239810885713723,1.0776759983345618,1.4200741071916991,0.9999605024475715,0.835770872760633,1.8356983643043394,68,243,0.04938271604938271
0.32017742685427075,0.7447225904844788,1.0649000173387495,0.9998883290251666,0.876860612640812,1.876651021786572,69,106,0.009433962264150943
0.7050384807430439,1.8492879734824574,2.5543264542255013,0.9999117243081836,0.7046020068018077,1.7044515318803857,70,105,0.3523809523809524
0.22369618609129588,0.7404019905267429,0.9640981766180389,0.9998383129248926,0.8885231795230008,1.888217829733831,71,94,0.010638297872340425
0.10421798287122652,0.6466387983864422,0.7508567812576687,0.9999935171200636,0.9131628954085219,1.9131504926031722,72,57,0.0
0.08000058343626616,0.7465117852391264,0.8265123686753926,0.9999652191376895,0.904416590656763,1.9043503534055417,74,71,0.0
1.0217796129543866,2.1667898400695424,3.188569453023929,0.9997653356142671,0.6312613412831702,1.6308785423425483,75,42,0.5476190476190477
0.4123053044873676,0.8543082930519902,1.2666135975393578,0.9999912377491142,0.85351471896455,1.8534984780035622,76,40,0.075
1.3830402039645118,1.8901649727487606,3.2732051767132724,0.9999171774469988,0.6214638785222164,1.621329584744198,79,56,0.39285714285714285
0.2924489695843109,0.8842284038423442,1.1766773734266551,0.9999862704576317,0.8639167959732246,1.8638912052486032,80,82,0.04878048780487805
0.7613073389627558,1.2520415601926864,2.0133488991554422,1.0000104559207472,0.7671572673829862,1.7671757446393217,82,23,0.043478260869565216
0.7871454819492201,1.5217418849198336,2.3088873668690537,0.9999386437433075,0.732971451202808,1.7328651225616074,85,36,0.19444444444444445
0.09885417732732144,0.593115207420102,0.6919693847474235,0.9999871301103104,0.9199736192527506,1.9199489094040638,87,34,0.0
0.32272410787804473,1.2135889872918972,1.536313095169942,0.9995384279476289,0.8223846542939406,1.8215434924688485,88,25,0.08
0.5266745082266427,0.4845609414416726,1.0112354496683154,0.9997684862955137,0.8830821693521097,1.882646210023231,89,25,0.76
0.11151261852191953,1.0098807287691691,1.1213933472910886,1.0000005331748292,0.8703100304075858,1.8703110276098167,90,38,0.02631578947368421
0.706938341633754,1.2263947952089311,1.9333331368426852,0.9999130738314072,0.7764180188894878,1.7762636016772864,91,85,0.29411764705882354
1.1073649938995551,1.1984178725450714,2.3057828664446265,0.9998031313304145,0.733359657924344,1.7330184137145754,92,128,0.0546875
0.9095243235384423,1.032589210105085,1.9421135336435273,0.9994694548673068,0.7754597313068096,1.7745177697880719,93,204,0.1323529411764706
1.0911763468098277,1.0975956502596083,2.188771997069436,0.9998446983013933,0.746886777103361,1.7466154826196032,94,143,0.02097902097902098
0.5795154876871924,1.1687628959710479,1.7482783836582403,0.9988846487672189,0.7979558658449433,1.7959505135534872,95,179,0.0335195530726257
0.6618986942199554,0.8544952002235295,1.516393894443485,0.9995170505666104,0.824687950624028,1.8238067186121614,98,24,0.0
1.0185463943556743,0.7612276120491395,1.7797740064048138,0.9998144358971286,0.7941849490206982,1.7938520127002477,103,97,0.010309278350515464
2.0272906872262437,1.6212558781019726,3.6485465653282163,0.999123864131751,0.5781250024725046,1.5767423505532578,104,37,0.6756756756756757
1.9195394817328946,1.4616666864981747,3.3812061682310692,0.9998466724485682,0.608976549051133,1.6087298486165558,105,43,0.18604651162790697
1.4943636959592579,1.2579603129515144,2.7523240089107723,0.999945450941048,0.6817000596715852,1.6816083245158906,106,26,0.07692307692307693
1.8090014407820774,1.3232670245053089,3.1322684652873862,0.9995030625833894,0.6378005846038313,1.636986700212395,107,21,0.047619047619047616
1.004571224786398,1.40529060485292,2.409861829639318,0.999642222355891,0.7213388315026998,1.7207229749508515,110,475,0.02736842105263158
0.9053121708684444,1.0623735277100332,1.9676856985784776,0.9939225302801156,0.7731655097875768,1.7623891500934994,111,35,0.05714285714285714
0.8946502610508956,1.312603819596585,2.2072540806474805,0.9962533266151563,0.7451690873594364,1.738630508787775,112,149,0.013422818791946308
1.0889871926277077,2.093868579753302,3.18285577238101,0.9984581646958397,0.6320594049058055,1.629543038096835,113,571,0.3555166374781086
0.9060600190023973,1.1841801760983686,2.090240195100766,0.9948142206660955,0.7588736410666462,1.7497525104878533,115,30,0.6
1.662732443540631,2.0833302533848865,3.7460626969255175,0.9999292976091969,0.5667766197743531,1.5666658449214808,116,26,0.5769230769230769
0.7232299511587813,0.931950577139743,1.6551805282985244,0.9999921173548469,0.8085789088745394,1.8085646524887695,118,156,0.01282051282051282
1.0826660451088121,1.0523636768999285,2.1350297220087406,0.9999463886868445,0.7530826930507027,1.752988707985458,119,56,0.017857142857142856
2.0930753821317465,1.7520060076552344,3.845081389786981,0.9997266567893706,0.555318112127321,1.554892976481002,124,36,0.3333333333333333
1.3263323955112183,1.5245624564022608,2.850894851913479,0.9974425923413992,0.6705639812346749,1.6662916681148827,125,289,0.15916955017301038
1.8502350710484954,1.793428123951317,3.6436631949998124,0.9996492492135667,0.5786424505258129,1.578088740444794,126,49,0.2857142857142857
0.2713837134796767,0.927891737042058,1.1992754505217347,0.9999481551766558,0.8613088952619039,1.86121239603104,127,148,0.11486486486486487
0.24660156717649664,1.0493756597518176,1.2959772269283143,0.9999641579468064,0.8501221172034326,1.850055805028093,128,65,0.16923076923076924
0.7000495976326223,1.3827971245134054,2.082846722146028,0.9999740073577508,0.7591133098132524,1.7590675858103146,129,26,0.23076923076923078
0.3770803127361707,0.6381300666037112,1.015210379339882,0.999986991622292,0.8825910431770344,1.882566553721675,130,83,0.024096385542168676
0.43385447637985236,1.0131887616245507,1.4470432380044032,0.999985644511201,0.8326490205102918,1.8326227119378053,131,311,0.04823151125401929
0.7505484636881462,1.3320862577405008,2.082634721428647,0.9999870422436998,0.7591423900094525,1.7591195954710654,132,230,0.07391304347826087
0.5209144739564375,1.3228994635164315,1.843813937472869,0.9999782822128269,0.7867595027287869,1.7867206982661772,133,52,0.15384615384615385
0.29735391115712256,1.0981968965510573,1.39555080770818,0.9996966957794305,0.8386437936780143,1.838086125255268,134,382,0.04450261780104712
0.18512084285900832,0.9582030206453975,1.1433238635044058,0.999983551716882,0.8677743536533001,1.8677436319719307,135,349,0.05730659025787966
1.223367884188062,2.2947401260319467,3.5181080102200086,0.9999304824832772,0.593133327284858,1.5930225766121369,136,108,0.6388888888888888
0.7244955834965562,1.6565032290503954,2.3809988125469514,0.9999499226348663,0.7246391583753835,1.7245527929905256,137,840,0.008333333333333333
0.836833303091397,1.4823382512434982,2.319171554334895,0.9999812218586568,0.7317869446075884,1.7317544248675663,138,74,0.013513513513513514
0.4431502961909856,1.4908178231700453,1.933968119361031,0.9999571350018126,0.776338279175498,1.776262136438381,140,704,0.0
0.30838629086310504,1.0533028912935662,1.3616891821566712,0.9999547489861927,0.8425238816517113,1.8424405055781023,141,237,0.004219409282700422
0.2853636483745318,1.0866353571014833,1.3719990054760152,0.9999742675199559,0.8413302245951676,1.8412828426019086,142,259,0.0694980694980695
0.45607294633599443,1.2773981352634425,1.733471081599437,0.9997756233301176,0.7995524162631968,1.7991486386847568,143,596,0.02181208053691275
1.0684994551248723,1.1987091253818545,2.267208580506727,0.9999220158443046,0.737804555537102,1.7376690343160748,144,32,0.40625
0.6830996998634158,1.694004718409804,2.3771044182732197,0.9998589048922762,0.725101179757597,1.7248577764208046,145,442,0.332579185520362
2.709991059656097,2.397607870981321,5.107598930637418,0.99924280474905,0.40935321491397103,1.408286059352727,146,298,0.9395973154362416
0.14919971421041234,1.199984474464995,1.3491841886754075,0.9999825942289597,0.8439685532075863,1.8439364575131438,147,234,0.004273504273504274
0.11935297786861178,0.9729306289121811,1.0922836067807928,0.9999642901587162,0.8736804584112147,1.8736135495794284,148,191,0.005235602094240838
0.7427779370366977,1.7029628336507039,2.4457407706874017,0.9998596825439889,0.7171648096297515,1.7169238614321125,149,105,0.3523809523809524
0.366244250977423,1.5207040727269783,1.8869483237044014,0.9988072432198947,0.7819245238090282,1.779799121251619,150,1830,0.001092896174863388
0.5670870217929005,1.4934256607990835,2.060512682591984,0.9999358697096992,0.7616983177601616,1.7615853395356211,151,33,0.30303030303030304
1.924598735095185,2.1822484414427823,4.1068471765379675,0.9996053253937244,0.5250702774635638,1.5244683709522633,152,60,0.5166666666666667
2.901135256155432,1.6640414028940205,4.5651766590494525,0.9987733872859064,0.4721373458828013,1.4703316034974494,153,37,0.5945945945945946
0.14839851763892842,0.9953437110964134,1.1437422287353418,0.9999877794590524,0.8677258354454996,1.8677030108254487,154,67,0.07462686567164178
0.16811746396149185,1.0909080202584707,1.2590254842199626,0.9999718874576081,0.8543950520108202,1.8543429202513093,155,50,0.06
0.21004114636518073,0.6925406435295778,0.9025817898947585,0.9999321618951031,0.8956212426334097,1.8954926472807072,157,32,0.0
1.853215008990264,2.7185220146685296,4.571737023658794,0.996384985442125,0.47153138321438803,1.466211775841698,158,170,0.5411764705882353
2.799564253177088,1.8545525969954464,4.654116850172534,0.9997310851410086,0.4617746489323382,1.4613815560087433,159,79,0.05063291139240506
1.9020246806085437,1.9165996525457611,3.818624333154305,0.9985029378152038,0.5585128600534457,1.5561796693861412,160,258,0.03488372093023256
2.141162941493956,2.0159790738918772,4.157142015385833,0.9997450652711615,0.5192478681246029,1.518860559081304,161,408,0.125
1.8627026999721072,1.487531465256484,3.350234165228591,0.9999562853278781,0.6125499728528034,1.6124794807594598,163,21,0.3333333333333333
2.70422040531446,1.254468751811313,3.958689157125773,0.9990810640593235,0.5422576810355137,1.5408404450226258,164,23,0.0
2.2472824785557344,2.430276243192376,4.6775587217481105,0.9992005576653629,0.4591012100531111,1.4579347427752745,165,167,0.0
0.6208022942136618,1.0044679992732917,1.6252702934869536,0.9999730789109984,0.8120365926402078,1.8119878106418232,166,35,0.37142857142857144
0.4353558493923496,0.8817458130706869,1.3171016624630365,0.9999517214453674,0.8476757574094955,1.847586554294498,169,20,0.05
0.929395374864187,1.018649755592413,1.9480451304566,0.9999133599532091,0.7747129611766459,1.774559199962649,170,23,0.043478260869565216
1.0843691673745062,1.2462970352777478,2.330666202652254,0.9993887398647363,0.7305242737414467,1.7294664732398024,171,56,0.08928571428571429
0.5188173254856496,0.9672848482083445,1.486102173693994,0.9999736875099777,0.8281294860669162,1.8280813834280547,175,26,0.0
0.5477279096023384,0.9179338258220928,1.4656617354244312,0.9999604951659443,0.8304939510861256,1.830421637726348,184,43,0.046511627906976744
1.8750945447168907,3.088812186482058,4.963906731198949,0.9997716568761209,0.425934036950984,1.4256084347185412,186,3259,0.19392451672292113
1.7203289230341758,2.39259215779299,4.1129210808271655,0.9998777962545055,0.5243463288403686,1.5241600480095534,188,706,0.22096317280453256
2.1096484602840584,1.9362400839641682,4.045888544248227,0.9993095504453768,0.5321557276711366,1.531097851431353,189,294,0.003401360544217687
2.3213386978510306,1.598690376773987,3.9200290746250177,0.9999410188316278,0.5466472184295219,1.5465559953695194,190,57,0.05263157894736842
3.707717562983547,2.05955191949675,5.767269482480297,0.9998950545897396,0.33300064442403565,1.3328607521245293,191,22,0.045454545454545456
3.95317571697844,2.1591818355566703,6.11235755253511,0.999573959592633,0.2931278315445375,1.2925769068364086,192,43,0.0
1.2767740597372252,1.2771964613194193,2.5539705210566446,0.9999048266011326,0.7046342595068658,1.7044720236705626,193,58,0.8793103448275862
4.542982109573551,1.784244138765592,6.3272262483391435,0.9998913043941714,0.26824054263092334,1.2681026904568058,194,24,0.041666666666666664
4.232856688000525,2.0499944433404886,6.282851131341014,0.9997952421594037,0.27339509126544526,1.273134353636332,197,28,0.39285714285714285
5.17594123263315,1.8064026140855702,6.98234384671872,0.9586592686824178,0.1907958947667947,1.1415675216271608,199,41,0.0975609756097561
4.034113920851114,1.5742168813039,5.608330802155014,0.9772704191702262,0.35178731267345065,1.3210617536853766,204,27,0.037037037037037035
4.410969632694604,2.5505383022308425,6.9615079349254465,0.9991161519291245,0.194932799635111,1.1938766605853277,205,209,0.19138755980861244
3.9265974348649615,2.141660629932239,6.068258064797201,0.9994644879304972,0.2982295714550468,1.2975343538505473,206,85,0.08235294117647059
3.5878926991968685,2.8520261681352066,6.439918867332075,0.9904012190143838,0.25539514775855643,1.2433448846848167,207,493,0.15821501014198783
3.1261005749390627,2.321780060523352,5.447880635462415,0.9998846827264132,0.36994621842224973,1.3697882399593806,213,150,0.02
2.2557209157050258,2.1489552438072304,4.404676159512256,0.9998768759498733,0.4906076106419236,1.4904240809957516,214,107,0.08411214953271028
3.4776996944564313,2.1841645297457664,5.661864224202198,0.9996708602651743,0.3452092085351379,1.3447664467329554,215,35,0.2
3.8159988529718283,2.4728680816635413,6.28886693463537,0.9999454970685304,0.2726894907817772,1.272620125473679,216,281,0.03558718861209965
3.000592292019762,2.1227677671370064,5.123360059156768,0.999867746918055,0.40748822722497446,1.4073020825691227,217,140,0.25
3.7026039577313266,2.280893438705251,5.983497396436578,0.9997358462034552,0.3080093049934587,1.3076637893696288,218,91,0.45054945054945056
4.210158287350784,1.5159352186040431,5.726093505954827,0.9997653344856674,0.33777962731637057,1.3374656965720626,219,31,0.3870967741935484
2.8458558480087226,2.6317508300552874,5.47760667806401,0.9997991069172736,0.36652030823445414,1.3662457837571247,220,236,0.8940677966101694
1.9686433887344554,1.895101615734207,3.8637450044686625,0.999785727477339,0.5531764603850072,1.5528436573467028,221,436,0.09174311926605505
3.043394924642698,1.4449860620167922,4.48838098665949,0.9992969346791605,0.4809679234241152,1.4799267062358799,222,21,0.7142857142857143
2.1015633721985303,2.4640164019734954,4.565579774172026,0.9982828103650854,0.472131037675412,1.4696031095162796,223,40,0.775
1.9877455184653683,2.024370188500408,4.012115706965776,0.9996303641074812,0.5360261159769747,1.5354583455926634,224,122,0.2459016393442623
1.526637921492232,1.295950356393966,2.822588277886198,0.9998160772186822,0.6735843216162476,1.6732765113330461,227,38,0.18421052631578946
1.7423542872736224,1.0852874617007595,2.827641748974382,0.9998716554218487,0.6729965609260411,1.6727818408881805,228,25,0.36
1.8944760021827507,1.0868571805885365,2.9813331827712872,0.9997848998663292,0.65522507272608,1.6548690335916814,235,29,0.1724137931034483
3.8766727280589266,2.3325792791350834,6.20925200719401,0.9986286565315636,0.28196602684681593,1.2802080111091423,237,212,0.0047169811320754715
3.1214997100068103,2.2154186859093863,5.3369183959161965,0.9997089755743619,0.382799627017798,1.3823971985505725,238,264,0.0
1.5360849563362502,1.0638347940302972,2.5999197503665474,0.9999369508213303,0.6993248152227904,1.6992176741888976,239,81,0.0
1.254267895369689,2.0262529972344376,3.2805208926041267,0.9999031996775705,0.6206109235818273,1.6204540479218918,242,34,0.38235294117647056
1.3166709801363108,1.2471624781841,2.5638334583204108,0.9998907130949191,0.703503723906618,1.7033175532568383,244,51,0.058823529411764705
1.2131582024523284,1.054084983673034,2.2672431861253624,0.9999568724015382,0.7377930286123381,1.7377180817723903,248,31,0.03225806451612903
1.1300876062596181,0.915689733796524,2.045777340056142,0.9999438206050713,0.7634080900408559,1.7633090228413448,249,23,0.13043478260869565
1.368700195399985,1.1063568515932358,2.475057046993221,0.9999283787629047,0.7137627602209163,1.7136400184119416,252,57,0.03508771929824561
0.9598145870893956,0.9699307484679752,1.9297453355573708,0.9999188155783473,0.7768272494789051,1.7766829987862796,253,44,0.09090909090909091
2.152901498626685,1.5604417028978914,3.713343201524576,0.9998479269653546,0.5705539262191291,1.570315087317495,259,42,0.023809523809523808
1.7298171301489724,1.2442778873847267,2.974095017533699,0.9999987308359669,0.6560480386397793,1.6560459368431717,260,22,0.0
2.0655026127884955,1.3508029885470023,3.4163056013354978,0.9993843375389402,0.6049668578860701,1.6039787400404246,264,78,0.02564102564102564
1.9441011884437451,1.6338877209843667,3.577988909428112,0.9994818026742722,0.586259767787735,1.5854377722181578,265,40,0.15
1.9834467715242157,1.265579223495368,3.2490259950195837,0.9999407453656544,0.6242595933147388,1.6241633484064546,266,23,0.17391304347826086
2.0878890303503206,1.605101836226655,3.6929908665769755,0.9999330316146169,0.5729101150394302,1.5728047797886733,267,120,0.075
2.2262133512289544,1.4793146053393058,3.70552795656826,0.9989372446786773,0.5715539463979008,1.5698837690786207,268,133,0.09774436090225563
3.720514208510981,1.9884982975056231,5.709012506016604,0.9998449415104828,0.33975601822476775,1.3395482776802603,269,88,0.03409090909090909
3.095279560799075,1.5622432111409652,4.65752277194004,0.9999419700750813,0.4613533532920878,1.4612685510667167,273,168,0.047619047619047616
3.7730019289359755,2.1184290081214905,5.891430937057466,0.9998393561856262,0.31865697714785723,1.3184451430611976,274,200,0.01
3.4093530260261367,1.3637272037471306,4.773080229773267,0.9996636720288138,0.44802040677044186,1.4475333970047966,275,73,0.0
2.8963598708493272,1.7339457078778295,4.630305578727157,0.9999168475186586,0.46449967739614906,1.4643779006140498,276,91,0.0
1.911507999930236,1.4216167428926927,3.3331247428229287,0.9999395288620326,0.6145247281385,1.614427095990913,277,28,0.8214285714285714
2.8106337444078235,2.5575318490452563,5.36816559345308,0.9997560721145566,0.37917993960480345,1.3788435191584898,278,384,0.2838541666666667
2.2635482696837417,2.210851612620839,4.4743998823045805,0.9998202826896339,0.4825476772059508,1.4822812377249137,279,202,0.3069306930693069
2.382859515838615,1.7061112603542812,4.088970776192896,0.9999772191754467,0.5271060078368464,1.5270712191028075,280,57,0.0
2.7072191045089045,2.2391459454702702,4.946365049979175,0.9998938577492511,0.42795724730085527,1.4278056807046535,281,298,0.15436241610738255
3.1199092530539874,2.4748138883894555,5.594723141443443,0.9976134004716859,0.3531034867788734,1.3498741706355668,282,374,0.15775401069518716
1.90213588280051,2.027146960627993,3.9292828434285028,0.9995153613148223,0.5456182990341313,1.5448692326139009,283,413,0.10653753026634383
2.547178010341825,1.7611227306985642,4.308300741040389,0.9999274380915861,0.5017499184471053,1.5016409486070623,284,43,0.2558139534883721
2.244883287724139,2.4258382328767927,4.670721520600932,0.9995773435240323,0.4598596775440167,1.4592426583972986,285,593,0.026981450252951095
1.8436330959666631,1.609224765487209,3.452857861453872,0.996408931349223,0.6010119411579637,1.5952625973665517,286,326,0.009202453987730062
1.4403003749416463,1.813182579529248,3.2534829544708943,0.9998760627577261,0.6237389702379394,1.6235377285077957,287,282,0.014184397163120567
1.0447843152042786,2.045726282972094,3.0905105981763725,0.999802934106021,0.6425957866841154,1.6422720870769663,288,419,0.1957040572792363
0.8382831309195163,1.5831650359197593,2.4214481668392756,0.9998716951808133,0.7199767083790177,1.7197560270784438,289,54,0.4074074074074074
1.373792620800413,1.786878455200289,3.160671076000702,0.9996847329326191,0.6344978993440418,1.6339825959846752,290,333,0.0
1.796147988559873,2.2301058556045885,4.0262538441644615,0.9977165186411948,0.5345542353653636,1.5310501093748312,291,889,0.11023622047244094
1.8256044293731037,1.8818808755065024,3.707485304879606,0.9989887974327718,0.5713235640414023,1.5697346376194976,292,392,0.07397959183673469
1.7190161440077876,1.9299919057295114,3.649008049737299,0.9988293205613044,0.5781027797853404,1.5762553273088973,293,267,0.10486891385767791
1.3860536032115416,1.9915458821482224,3.377599485359764,0.9999701614950345,0.6093825883689667,1.6093345667986123,294,42,0.42857142857142855
2.012643587806597,1.4848845765924605,3.4975281643990574,0.9999693746387242,0.595503220008275,1.5954543571457456,299,64,0.015625
1.825873832055575,1.9400264262017568,3.7659002582573318,0.9999312376714,0.5644767122291057,1.5643691351673323,301,272,0.003676470588235294
0.9247937894145688,1.0259266459387784,1.9507204353533472,0.9999683622151957,0.7744024016022771,1.774346263440939,303,30,0.0
1.6411970018991182,1.5644034438357708,3.205600445734889,0.9999533525035806,0.6292679032220416,1.62919190195336,304,30,0.0
1.409737718344602,1.3632441506626727,2.7729818690072747,0.9999593669143436,0.67930546563942,1.6792372302765914,305,41,0.0975609756097561
1.3372875793262,1.4894026449318554,2.8266902242580554,0.9999737318722924,0.6730860772340144,1.6730421283952719,306,134,0.014925373134328358
0.7594405726178821,1.3464842004323612,2.1059247730502433,0.9999893387307539,0.756445495827526,1.756426769889179,307,52,0.019230769230769232
0.8688454105700906,1.3976041204977276,2.2664495310678183,0.999947344101674,0.7378871312108248,1.7377956212027417,308,75,0.05333333333333334
1.1061101966310152,1.2208026514349655,2.3269128480659806,0.9999525399740529,0.7308936641451551,1.730811515886943,309,80,0.0
0.6433357625446242,1.18118931863793,1.8245250811825542,0.9999989338930996,0.7889918305078896,1.7889899232513544,310,44,0.0
1.1913708377128327,1.2220965386529834,2.413467376365816,0.9999945318306972,0.7208832477985925,1.7208738377176431,313,64,0.046875
1.019619676383679,1.063303084843326,2.082922761227005,0.9999715407515032,0.7591109540626728,1.7590608910868977,314,35,0.02857142857142857
0.9180584918357089,1.2485024659318231,2.166560957767532,0.9999486489146656,0.7494378113387217,1.7493479758083845,316,57,0.03508771929824561
0.8554936814933553,1.2458358398599252,2.1013295213532803,0.9997663901488845,0.7570156673358782,1.7566052111674242,317,52,0.07692307692307693
1.1159073859204878,1.2457224172375898,2.3616298031580776,0.999903362970954,0.7268821167795623,1.726715236022284,318,21,0.0
0.8029635767605064,1.3790593777065836,2.18202295446709,0.999933391854035,0.7476576028266428,1.747541194593937,319,35,0.02857142857142857
0.7976923093699395,1.2159806592908176,2.013672968660757,0.9999244760844939,0.7671267359244941,1.7669932755942015,321,20,0.0
2.7837380285386573,2.211396697079766,4.995134725618423,0.9992114438730164,0.42237050365433804,1.4212488846788407,333,458,0.8733624454148472
0.9729686350853023,1.147329847557947,2.1202984826432494,0.9996240734403472,0.7548291488386097,1.7541694619539085,335,55,0.07272727272727272
0.8962991148439506,1.0675311355696775,1.9638302504136282,0.9999846081099828,0.7728854536628099,1.772858165604894,337,32,0.625
1.0660394037635077,1.1176775483816204,2.183716952145128,0.9999924331631813,0.7474549874985427,1.7474417647918044,340,38,0.02631578947368421
1.7535558245272374,3.118040823983214,4.871596648510451,0.9991165342570492,0.436664007326961,1.4353947638923572,342,70,0.7428571428571429
0.7957614743482001,1.473621586580463,2.269383060928663,0.9999744854734376,0.7375418211428381,1.7374974885858894,344,124,0.06451612903225806
1.6879004251840102,1.4765340613732456,3.164434486557256,0.9999170918703838,0.6340375255269328,1.6339020505319688,345,22,0.13636363636363635
