group,n,true_noise,mean_1mp,p90_1mp,mean_ent,C_full,C_proj,out_mass,Cproj_kappa
Allegro > Automotive > Machine and Other Vehicles Parts > Spare parts for agricultural machines,2768,0.46604046242774566,0.5139079093933105,0.9987831115722656,2.258117914199829,0.2427110687511056,0.046784055685768704,0.3580077680506114,0.04516447316625336
"Allegro > Automotive > Car Parts > Electrical system, ignition",2696,0.037091988130563795,0.374984472990036,0.9937362670898438,1.8253003358840942,0.21895634290099672,0.04476885794134289,0.32278351728923227,0.027575084717206162
Allegro > Home and Garden > Equipment > Holiday and Occasional Decorations,2653,0.20919713531850734,0.7160389423370361,0.999076247215271,3.061901569366455,0.40107995137376606,0.07434144922192268,0.5563062645110193,0.044116850505534495
Allegro > Home and Garden > Garden > Garden Furniture,2570,0.09727626459143969,0.38771456480026245,0.9868820309638977,1.7694590091705322,0.1701661260181399,0.027522978432071233,0.26555326045255256,0.022130125726432696
Allegro > Home and Garden > Construction Work and Equipment > Walls and Facades,2533,0.3260955388866956,0.5643600225448608,0.9987636804580688,3.0581588745117188,0.36608884543206155,0.08701629095115379,0.49962668137921207,0.053177439610961094
Allegro > Automotive > Car Equipment and Accessories > Covers,2490,0.04738955823293173,0.2687196433544159,0.9033263921737671,0.8567061424255371,0.05934996438493276,0.002882040596136338,0.10887064672856928,0.002882040595964007
Allegro > Home and Garden > Construction Work and Equipment > Hydraulic Installations and Accessories,2465,0.6807302231237322,0.532638430595398,0.9938285946846008,2.3189611434936523,0.24406707647794787,0.04673935682406882,0.360313986305291,0.04546649426292509
Allegro > Home and Garden > Construction Work and Equipment > Heating,2323,0.7378390012914335,0.3911144435405731,0.992932140827179,2.025956153869629,0.19840402120158798,0.03663848526152104,0.2998087174718974,0.02368964629506395
Allegro > Culture and Entertainment > Games > Social,2163,0.15349052242256125,0.8664820790290833,0.9994332194328308,3.5336732864379883,0.37406783108490227,0.05079947427215283,0.5400318421261542,0.026306634271136834
Allegro > Beauty > Care > Hair,2157,0.06212331942512749,0.49367159605026245,0.9958412051200867,2.42610764503479,0.2337096082589995,0.04073328938242816,0.35125195037782553,0.02458673744949787
Allegro > Home and Garden > Equipment > Bedding and Blankets,2111,0.08337280909521554,0.23816615343093872,0.859375,0.9622790813446045,0.12727274256582194,0.013883387433252167,0.21225535299246034,0.006491582680168734
Allegro > Business and Services > Industry > Construction,2073,0.3386396526772793,0.6456034779548645,0.9991413950920105,3.24375581741333,0.4691646410946819,0.1395119378447616,0.5987606945385175,0.09819553601107861
Allegro > Home and Garden > Equipment > Tableware,2050,0.13414634146341464,0.60548996925354,0.9975153207778931,3.005901336669922,0.3391361846862897,0.05494326913199314,0.4907485377497789,0.04340824607777027
"Allegro > Electronics > Audio, Video and Household Appliances > Electronics",1924,0.20218295218295218,0.8397650718688965,0.9996892809867859,4.265048503875732,0.653979836868295,0.19021319437150297,0.7817974622494961,0.12735939490421183
"Allegro > Culture and Entertainment > Books and Comics > Popular Fiction, Erotica",1874,0.004268943436499467,0.8211660385131836,0.9960395693778992,2.6972885131835938,0.5004107261039278,1.4722879056506188e-05,0.7065627155398101,1.4722879055919289e-05
Allegro > Automotive > Car Equipment and Accessories > Wiper blades,1854,0.004314994606256742,0.1415390819311142,0.6675049066543579,0.43550097942352295,0.04981304381135011,0.0007597339888866812,0.09478647253016947,0.0007597339888563958
Allegro > Electronics > Phones and Accessories > Smartphones and Cell Phones,1852,0.6555075593952484,0.48068925738334656,0.9980803728103638,2.7701737880706787,0.1608071237475298,0.0246636901265175,0.2536563998164677,0.024088980897403516
Allegro > Business and Services > Industry > Machinery and equipment,1840,0.4483695652173913,0.8542631268501282,0.9998283386230469,4.71220064163208,0.7020848161144048,0.20169781819054172,0.823705388152081,0.14083212243294227
Allegro > Kids > Toys > Jigsaw Puzzles,1805,0.00886426592797784,0.2182989865541458,0.7546142339706421,0.9860544800758362,0.11680177533823129,0.006982705343277779,0.20477187157998122,0.006982705342798259
Allegro > Automotive > Garage Tools and Equipment > Manual tools,1755,0.101994301994302,0.8373163938522339,0.9988816976547241,3.6246488094329834,0.5153697498698728,0.0819204643293169,0.684833332310375,0.05498545205274567
"Allegro > Culture and Entertainment > Books and Comics > History, Archeology",1700,0.2288235294117647,0.8224198818206787,0.9983146786689758,2.9041366577148438,0.43855162751439136,0.009102356311308835,0.6410837046889698,0.007241349494485141
Allegro > Automotive > Tires and Rims > Rims,1697,0.03771361225692398,0.12114740163087845,0.38818359375,0.45026862621307373,0.0498918119076724,0.0029995675227214593,0.09103161338925292,0.002999567522570576
Allegro > Beauty > Care > Face,1696,0.07193396226415094,0.6194123029708862,0.9965896606445312,3.2447757720947266,0.34430520312167434,0.04373244451314237,0.5073765451615712,0.024070398255797244
Allegro > Automotive > Car Parts > Steering system,1652,0.011501210653753027,0.223580464720726,0.9765533208847046,0.8268775343894958,0.10095362204624389,0.008746266226014397,0.1743632429448514,0.005061410771819044
Allegro > Home and Garden > Construction Work and Equipment > Bathroom and Toilet,1641,0.2291285801340646,0.5394737124443054,0.9979095458984375,2.705009937286377,0.3132740588346473,0.07203626161405986,0.43828807801171665,0.04382384030879672
Allegro > Home and Garden > Furniture > Furniture Accessories,1559,0.2386144964720975,0.6580058336257935,0.9990431070327759,3.328723192214966,0.4444713843139751,0.10561097595724603,0.5889944449076674,0.07833038580336965
Allegro > Home and Garden > Garden > Gardening Tools,1548,0.07493540051679587,0.8895421624183655,0.9996306300163269,4.899533271789551,0.6310182335023742,0.09972439252872832,0.7915603767608795,0.05146350793324678
"Allegro > Culture and Entertainment > Books and Comics > Religious Studies, Theological Science",1530,0.2751633986928105,0.757978618144989,0.9972169995307922,2.656015396118164,0.37276901964407827,0.005569140368551578,0.5704327125954473,0.005569140368218573
"Allegro > Fashion > Clothing, Shoes, Accessories > Costumes, Masks",1526,0.019659239842726082,0.6560887098312378,0.9982671737670898,2.5849967002868652,0.34641137251977516,0.06407669454415432,0.4927437426925174,0.033602151753887505
Allegro > Culture and Entertainment > Movies > DVDs,1448,0.14433701657458564,0.9181579351425171,0.9987104535102844,3.637273073196411,0.13611987242859463,0.008357488871688511,0.23522730945552905,0.004240437875633383
Allegro > Electronics > Phones and Accessories > Smartwatches and Accessories,1374,0.259825327510917,0.4965660870075226,0.9798904657363892,1.7036796808242798,0.19461333805235373,0.011738493868292985,0.32490275442339966,0.008970519886784257
"Allegro > Electronics > Computers > Accessories (Laptop, PC)",1336,0.12649700598802396,0.7276917695999146,0.9981656074523926,3.3266496658325195,0.4311247060419965,0.08267665221711981,0.5886478353581743,0.04217794739189589
Allegro > Supermarket > Groceries > Confectionery Decorations and Baking Products,1332,0.539039039039039,0.32603079080581665,0.9981989860534668,1.701230525970459,0.19291808646702835,0.05407433674436302,0.26849194989727077,0.05407433673557516
Allegro > Home and Garden > Construction Work and Equipment > Fences and Gates,1332,0.5495495495495496,0.676884651184082,0.998078465461731,3.3435556888580322,0.357113885038121,0.04299306109182273,0.524045160851321,0.02113755371120871
Allegro > Home and Garden > Furniture > Kitchen,1227,0.2754686226568867,0.4113452136516571,0.9820404052734375,1.6799131631851196,0.23533425030717217,0.03292456088839274,0.36225772593792804,0.01978711949503014
Allegro > Home and Garden > Equipment > Carpets and Rugs,1227,0.08720456397718011,0.239716574549675,0.961956799030304,1.126828908920288,0.13003544441250658,0.0325285234250829,0.18870446408970531,0.032528523422057296
Allegro > Kids > Toys > Dolls and Accessories,1224,0.0727124183006536,0.7272621989250183,0.9995075464248657,3.3414928913116455,0.2632171420712018,0.03460875218330778,0.40222244110761907,0.019176217384936477
Allegro > Beauty > Care > Body,1216,0.1455592105263158,0.6559082865715027,0.9958782196044922,3.389784574508667,0.42501484285763624,0.06501025142272185,0.5919517731097967,0.0474722066472309
Allegro > Kids > Toys > Figures,1213,0.057708161582852434,0.8182677030563354,0.9978401064872742,3.3574349880218506,0.3776998533377468,0.012481055381276085,0.5710527277739699,0.009855327521783539
"Allegro > Electronics > Audio, Video and Household Appliances > TV and Video",1194,0.20016750418760468,0.5825297832489014,0.9986406564712524,2.940716028213501,0.3514497109446092,0.09722866392098206,0.4694288915126168,0.06757851587382392
Allegro > Automotive > Car Equipment and Accessories > Tuning Accessories,1184,0.46283783783783783,0.2756587266921997,0.9757461547851562,1.2937272787094116,0.1676107776474891,0.03944251675959174,0.2445858232676984,0.03944251675623135
Allegro > Fashion > Jewelry and Watches > Watches,1176,0.06207482993197279,0.3533237874507904,0.956878662109375,1.2436552047729492,0.13530859215385488,0.006889203916129646,0.2359620330183685,0.006889203915717708
"Allegro > Kids > Events, Parties > Gadgets and Decorations",1152,0.08333333333333333,0.44404351711273193,0.9971885681152344,2.093550443649292,0.26644532450156055,0.056559053297524246,0.3830655384291377,0.05655905329226346
Allegro > Automotive > Car Care Products > Washing and care,1127,0.15084294587400177,0.9060620665550232,0.9996201992034912,5.249635219573975,0.6134235003963744,0.1214592318467233,0.7664853142972742,0.06938923417081252
"Allegro > Culture and Entertainment > Books and Comics > Calendars, Gadgets and Accessories",1114,0.29443447037701975,0.7399485111236572,0.9991641640663147,2.9407973289489746,0.532080170381797,0.10734810935995875,0.6872581838491361,0.07232424062918062
Allegro > Kids > Kids' Room > Equipment,1104,0.04800724637681159,0.6555072665214539,0.9989123344421387,2.770552396774292,0.43448576911507886,0.094931415967202,0.5862564542803212,0.05479407495135685
Allegro > Health > Medicine Cabinet Essentials > Dietary Supplements,1072,0.28544776119402987,0.8619743585586548,0.9981896281242371,4.164865970611572,0.3873533569382902,0.021882793848936787,0.5761766740635259,0.020788626637595953
Allegro > Home and Garden > Construction Work and Equipment > Construction Equipment and Accessories,1063,0.36970837253057387,0.6959658861160278,0.999267578125,3.5485570430755615,0.5074032960475501,0.11557792472292701,0.6610215838967015,0.11557792470267246
"Allegro > Electronics > Audio, Video and Household Appliances > Freestanding Household Appliances",1062,0.5188323917137476,0.5003086924552917,0.9984557032585144,2.644390106201172,0.302668246929449,0.09537749033673132,0.39722790657463747,0.09537749032001681
Allegro > Supermarket > Household Essentials > Household chemicals,1057,0.13528855250709557,0.7825623154640198,0.9986007809638977,4.737205982208252,0.5287118108615939,0.05868272328343032,0.709997245469179,0.041022863235382914
Allegro > Kids > Toys > Babies,1051,0.19980970504281637,0.9195765852928162,0.9992589950561523,4.54835844039917,0.6276668490567383,0.06491597360025715,0.7968990442641681,0.043559005952322705
Allegro > Sports and Travel > Bicycles and Accessories > Accessories,1050,0.10285714285714286,0.6692500114440918,0.9989679455757141,3.550354242324829,0.4134579166190955,0.08123541136871484,0.5676177519276029,0.03389473344056294
Allegro > Kids > Toys > Stuffed Toys,1050,0.1457142857142857,0.6794285774230957,0.9989451169967651,2.7097067832946777,0.26385260259707577,0.04805088035642664,0.3901341031846547,0.0371552222467766
Allegro > Kids > Toys > Remote-controlled,1041,0.027857829010566763,0.6830232739448547,0.9988460540771484,3.309390068054199,0.3344047538956649,0.026080710125914633,0.5076515644244799,0.021040173810528157
Allegro > Automotive > Car Equipment and Accessories > Towing,1022,0.004892367906066536,0.14158867299556732,0.83502197265625,0.686125636100769,0.07668296330104366,0.021793376926670244,0.10837040284608446,0.021793376925367116
Allegro > Electronics > Computers > Network Devices,1004,0.12848605577689243,0.6583526134490967,0.9986430406570435,3.2808213233947754,0.40086006133483926,0.13147935296015495,0.5093193929271395,0.07984672223174845
"Allegro > Electronics > Audio, Video and Household Appliances > Headphones",975,0.28,0.5467763543128967,0.980487048625946,1.6824300289154053,0.2582434024241285,0.01713321013154047,0.4139657032184111,0.013408834953735715
Allegro > Kids > Toys > Cars and Other,965,0.046632124352331605,0.8846800327301025,0.9993724822998047,4.338857173919678,0.48385027255177193,0.04590116314022922,0.6699714025067541,0.024098355755750697
Allegro > Supermarket > Pet Supplies > Aquaristics,946,0.19027484143763213,0.9472507834434509,0.9998679757118225,5.764441967010498,0.7470568501814175,0.14714919946660024,0.8727273547246138,0.07494994478404274
Allegro > Sports and Travel > Bicycles and Accessories > Parts,941,0.3071200850159405,0.6869274377822876,0.9997513294219971,3.813397169113159,0.5109340419604788,0.15833634886731696,0.6398234455415723,0.11663963347562169
Allegro > Supermarket > Pet Supplies > Cats,940,0.22872340425531915,0.6344236731529236,0.998462975025177,3.106240749359131,0.41427997277118733,0.11337048494425196,0.5455496609845061,0.07503176889718037
Allegro > Culture and Entertainment > Music > Vinyl Records,939,0.0308839190628328,0.6225597262382507,0.9949249029159546,2.017702341079712,0.16416719816297154,0.02372219473668759,0.26056906685661585,0.01808021057771101
Allegro > Electronics > Computers > Pointing Devices,934,0.10706638115631692,0.49820032715797424,0.9879348874092102,2.231084108352661,0.1771474343823221,0.03818121726812035,0.26280520968059395,0.02135175383115893
Allegro > Home and Garden > Garden > Lighting,910,0.33296703296703295,0.7273837327957153,0.997999370098114,2.6788761615753174,0.42366386898218833,0.06442290716725459,0.590408903818864,0.03949475302885919
Allegro > Collections and Art > Handmade > Sewing,904,0.05530973451327434,0.6856724619865417,0.9992994666099548,3.736454963684082,0.5160327062243857,0.12807131682892764,0.6656576496573676,0.09405390278893243
Allegro > Home and Garden > Equipment > Bathroom Accessories,898,0.0801781737193764,0.7061132788658142,0.9986497759819031,3.839852809906006,0.4782506087290999,0.09566479337998819,0.6376108689138247,0.05115037349543698
Allegro > Sports and Travel > Fishing > Fishing Accessories,886,0.1343115124153499,0.7600733041763306,0.9997241497039795,4.570015907287598,0.5592955501065449,0.16156273642087116,0.6934636047543037,0.16156273639358087
"Allegro > Home and Garden > Equipment > Tablecloths, Napkins, Coasters",871,0.016073478760045924,0.20407506823539734,0.9293212890625,1.16869056224823,0.12319435281462496,0.023537861749471086,0.19065625987835777,0.023537861748063646
"Allegro > Culture and Entertainment > Books and Comics > Maps, Guides, Travel Books",864,0.017361111111111112,0.46926024556159973,0.9979425668716431,2.0160303115844727,0.2909915908050524,0.05378858469826006,0.424651573860535,0.03859706471282378
Allegro > Collections and Art > Handmade > Handmade Items,860,0.3918604651162791,0.6002719402313232,0.9997315406799316,2.441666603088379,0.4944850785128289,0.2004848138789254,0.5887223371932673,0.15358068070840245
Allegro > Supermarket > Household Essentials > Cleaning,858,0.2680652680652681,0.6741421222686768,0.9990345239639282,4.010076522827148,0.4910363355237056,0.12116505139231995,0.6367975088544103,0.07618721603272917
Allegro > Sports and Travel > Team Sports > Football,845,0.05325443786982249,0.5937319397926331,0.9992368817329407,2.261432409286499,0.3789844177374273,0.09042524109815263,0.5173130448753311,0.06917197274052579
Allegro > Automotive > Car Care Products > Paintwork Care Products,830,0.14457831325301204,0.6933836936950684,0.9992856979370117,3.562546968460083,0.4126855589597809,0.11691227694273841,0.5412913253508418,0.09082524711477948
Allegro > Automotive > Car Parts > Air conditioning system,817,0.017135862913096694,0.2653588354587555,0.9900588989257812,1.0005314350128174,0.15782683911977133,0.03789501829092485,0.23023106484255562,0.0378950182876963
Allegro > Home and Garden > Garden > Plants,791,0.2718078381795196,0.7719680070877075,0.9994964599609375,4.206528663635254,0.4445632086689551,0.09192539643604396,0.599074091380827,0.053033054828530324
Allegro > Electronics > Computers > Computer Components,785,0.16560509554140126,0.6537414789199829,0.9992460012435913,3.5194032192230225,0.44140385860234516,0.08208099343195838,0.6027184639007422,0.047986398539744096
Allegro > Automotive > Car Parts > Wipers and sprinklers,763,0.08125819134993446,0.3713150918483734,0.9971016049385071,1.1172441244125366,0.18726465038338835,0.015223643788911539,0.3097126998720132,0.00984344497493487
Allegro > Automotive > Car Parts > Ventilation system,762,0.028871391076115485,0.32018521428108215,0.9788147211074829,1.4832427501678467,0.14086749419745492,0.02072292270404153,0.2258275796578626,0.012256908374469997
Allegro > Beauty > Fragrance > Fragrances for women,761,0.09329829172141918,0.5035454034805298,0.97662353515625,1.8549342155456543,0.2505774749958929,0.024620507933557183,0.39399820957797904,0.024620507932085006
Allegro > Home and Garden > Garden > Irrigation,760,0.14605263157894738,0.7334690093994141,0.999468207359314,4.089757442474365,0.5245849371389789,0.12836528216900764,0.6723953036885513,0.10829316567918221
"Allegro > Culture and Entertainment > Books and Comics > Fantasy, Science Fiction, Horror",757,0.009247027741083224,0.8951060175895691,0.9985426068305969,3.0934746265411377,0.6697687104176886,0.022671950018322548,0.8396027030686564,0.022671950017182113
Allegro > Collections and Art > Collections > Model Building,742,0.3867924528301887,0.7907909154891968,0.9999209642410278,4.062680244445801,0.6429275840430888,0.24763920078198337,0.7530952259054724,0.19769814541913147
Allegro > Sports and Travel > Gym and Fitness > Fitness training,735,0.2217687074829932,0.6195427179336548,0.9984943270683289,3.981383800506592,0.41395589572825153,0.0860484947547683,0.5651164072711451,0.051123410578624094
Allegro > Home and Garden > Construction Work and Equipment > Doors,730,0.030136986301369864,0.6276538968086243,0.9984433054924011,3.326249361038208,0.35273340751818116,0.061239090393328297,0.5048872389205514,0.036188227781101055
Allegro > Business and Services > Industry > Indoor Furnishing,728,0.5892857142857143,0.6101428270339966,0.9998891949653625,3.1590569019317627,0.5061391460138511,0.22725431415745173,0.5857979313030348,0.19874567041354183
"Allegro > Fashion > Clothing, Shoes, Accessories > Wedding Ceremony and Wedding Party",718,0.26740947075208915,0.9000627398490906,0.999513566493988,4.127878189086914,0.6844592176101316,0.14124008097225238,0.824354641865887,0.11131296581920039
Allegro > Kids > School Supplies > Stationery,717,0.11436541143654114,0.6569451689720154,0.9971210360527039,3.187037706375122,0.43175843291064375,0.06168385827000491,0.6031175257438064,0.039367665630712846
